8/7/15 19:59,You're so right! The pair were odious! Adios to @FoxNews for me @realDonaldTrump Trump will #MakeAmericaGreatAgain https:// twitter.com/JeSuisMystere/ status/629803144420065280 
8/7/15 19:59,Lindsey Graham Blasts Fox for Its Treatment of Trump http:// bit.ly/1MaUbrW via @BreitbartNews Clown no2 update...
8/7/15 19:59,"BREAKING: 5,000+ Conservatives Vote in Post Debate Poll, Donald Trump Tanks While Cruz and Fiorina Surge http:// libertynews.com/2015/08/breaki ng-5000-conservatives-vote-in-post-debate-poll-donald-trump-tanks-while-cruz-and-fiorina-surge/ "
8/7/15 19:59,If trump becomes prez I'm just gonna come back here
8/7/15 19:59,Donald Trump vs. Fox News http://www. kcra.com/money/donald-t rump-vs-fox-news/34591920 via @kcranews
8/7/15 19:59,This country needs Donald Trump we are being destroyed by political correctness.
8/7/15 19:59,"@StopNuclearWar "" #Trump is not politically correct"" song! #Republicandebate #RosieODonnell #WarOnWomen #DonaldTrump https://www. youtube.com/watch?v=HvSrug RxZ1c&feature=em-upload_owner "
8/7/15 19:59,"Donald Trump was right, Rosie O'Donnell is a Fat Pig!"
8/7/15 19:59,Donald Trump Throws Twitter Tantrum at Megyn Kelly pic.twitter.com/B2sDZl7jcI
8/7/15 19:59,"@PastorFrisbie @LegInsurrection And it was Romney's responsibility to handle it, just like Trump should have been able to handle it."
8/7/15 19:59,I'm going to laugh so fucking hard when Donald Trump doesn't get the Republican nomination.
8/7/15 19:59,"Idk how #trump 's smug narcissism constitutes as ""Keeping it real"" and his ineptitude with public discourse is a somehow a positive.."
8/7/15 19:59,They were too busy desperately trying to make RINO Jeb look good & Trump look bad #GOPDebate #bias https:// twitter.com/SpringSteps/st atus/629487032562266112 
8/7/15 19:59,"@SpreadButter @kilmeade @realDonaldTrump >>>ALL AMERICAN KNOW THERE'S SOME OF TRUMP INSIDE THEM, OTHERWISE THEY QUIT TRYING!!!!!!!!"
8/7/15 19:59,LOL! The press actually FELL DOWN!! Too funny!! | Falling All Over Trump http:// nyti.ms/1IwXhlq
8/7/15 19:59,Donald Trump Full Speech in South Carolina 7/21/2015 - 2016 Presidential... https:// youtu.be/kj9xsrhJKOQ via @YouTube
8/7/15 19:59,Fox News Couldn't Kill Trump s Momentumand May Have Only Made It Stronger http:// bloom.bg/1ghLi3I via @bpolitics
8/7/15 19:59,"My problem with Trump : In nature and speech, he's unpredictable and thus unreliable. I don't trust him."
8/7/15 19:59,Donald Trump refuses to take a pledge not to run as a third-party candidate http://www. dailykos.com/story/2015/08/ 07/1409517/-Donald-Trump-refuses-to-take-a-pledge-not-to-run-as-a-third-party-candidate via @dailykos
8/7/15 19:59,Trump pulls in 24m viewers for Fox debate http:// dlvr.it/Bn2X1C
8/7/15 19:59,. @realdonaldtrump @foxnews @pmarca kinda surprising what a thin skin Trump has ..I suspect we've reached #peakTrump
8/7/15 19:59,"El magnate Donald Trump , interesado en comprar al Atltico Nacional http://www. futuroscracks.com/es/noticia/el_ magnate_donald_trump_interesado_en_comprar_al_atletico_nacional/196374/ "
8/7/15 19:59,"Megyn Kelly took Trump 'on your knees' comment out of context, CONTESTANT AGREES http:// therightscoop.com/megyn-kelly-to ok-trump-on-your-knees-comment-out-of-context-contestant-agrees/ "
8/7/15 19:59,Ben Carson: Trump Has the Power to Destroy This Country @BlueNationReview http:// bluenationreview.com/ben-carson-tru mp-has-the-power-to-destroy-this-country/ 
8/7/15 19:59,He needs a hat saying it. Trump can direct him where to get them. lolol. @_HankRearden @realDonaldTrump
8/7/15 19:59,"Liberal Celebrity on Donald Trump : ""If You Kick Every Latino Out of Country, Then Who Is Going... http:// fb.me/44eHyYxPq"
8/7/15 19:59,"From Trump on Down, the Republicans Cant Be Serious http:// nyti.ms/1OUCvQx"
8/7/15 19:59,"The Arizona business end of the GOP debate, Donald Trump and Fox News Phoenix Business Journal (blog): Phoen... http:// bit.ly/1DwplsD"
8/7/15 19:59,"Dear @megynkelly Clearly #Fail #Trump has shown what an egotistical, chauvinistic juvenile he is. R U 12 Donald? pic.twitter.com/4HjKB7xJLK"
8/7/15 19:59,@mikemckenna19 @SharonMcCutchan @realDonaldTrump Kelly is filthy NWO Murdock boot licker & Feminazi sleaze. Trump 's #'s skyrocket :-))))
8/7/15 19:59,I liked a @YouTube video http:// youtu.be/wBdgy7pHpwM?a PROPHECY! Donald Trump Shall Become the TRUMPET?
8/7/15 19:59,Donald Trump Goes On MSNBC And Declares War On Fox News - http://www. politicususa.com/2015/08/07/don ald-trump-msnbc-declares-war-fox-news.html 
8/7/15 19:59,@LindaSuhler he is just sucking up to trump
8/7/15 19:59,Forget Trump . These three candidates shined through the low moments in the first GOP debate. http:// trove.com/me/content/gsm Ki?utm_campaign=hosted&utm_medium=twitter&utm_source=sns&ts=1438991894 pic.twitter.com/P2XKJRcNHX
8/7/15 19:59,Throwback Thursday: Donald Trump s Boys Went Berserk in Bloody African Safari! http://www. gossipextra.com/2015/08/06/don ald-trump-sons-africa-cecil-gop-debate-5094/ via @gossipextra
8/7/15 19:59,Donald Trump .- #quote #image http:// tweetjukebox.com pic.twitter.com/blq8fu4u7I
8/7/15 19:59,Trump tweets: Megyn Kelly 'really bombed tonight' http:// politi.co/1DB3L5X
8/7/15 19:59,when zack ryder follows donald trump but not kelsi pic.twitter.com/UMPN89UYks
8/7/15 19:59,What happened to #JerseyStrong ? Was Christie afraid to confront Trump about the damage he inflicted on Atlantic City? #GOPDebate
8/7/15 19:59,OH NO..... TRUMP MUST BE FOR---- V I O L E N C E. HE'S IN THE RING! http:// fb.me/3QKD4uDrA
8/7/15 19:59,10 things Trump said during the GOP debate that people are still talking about http:// on.fb.me/1ITsQt8
8/7/15 19:58,"""The world fell apart while you were asleep. Trump was given emergency powers by chancellor palpatine"" @therealwillswan"
8/7/15 19:58,"No, Donald Trump , Single-Payer Health Care Doesn't 'Work Incredibly Well' In Canada & Scotland http:// onforb.es/1K7u40y"
8/7/15 19:58,"Oh is donald trump actually running for president, I thought that was just a joke or something lololol jk kind of"
8/7/15 19:58,I believe the Trump train is starting to derail. In past 24 hours he has been exposed as nothing more than a thin skinned fraud @TenquidOk
8/7/15 19:58,i blocked donald trump and locked my account. but it never ends pic.twitter.com/5ypFqvu6FS
8/7/15 19:58,Fox biggest mistake was going after trump . Now he is bigger than ever. It backfired. Fox should have just held a reg. Debate. Way to go fox
8/7/15 19:58,"Entrevista: ""En el debate se notaba que Trump no es una opcin"" pic.twitter.com/jcb77gEjbj"
8/7/15 19:58,MEGYN KELLY STARTS A WAR WITH DONALD TRUMP AT THE DEBATE https:// youtu.be/DP6S3KE2DaI via @YouTube
8/7/15 19:58,Thats right. Trump earned teh respect he should have received even if one dislikes him. #Respect_ Trump https:// twitter.com/LeahR77/status /629801388298604544 
8/7/15 19:58,"NEW EPISODE: https:// soundcloud.com/seesawparade/e pisode-28-floptastic-four-sexist-trump-and-higher-maths Colin & James discuss #FantasticFour being slated, also #Deadpool #Trump #GOPDebate #minion #SQA"
8/7/15 19:58,Trump best policy idea during debat http://www. vox.com/2015/8/7/91161 27/donald-trump-insurance-regulation?utm_campaign=vox&utm_content=article%3Atop&utm_medium=social&utm_source=twitter# via @voxdotcom Fool PRES OBAMA wantd helthcar 2 B run like Medicar repubs SAID NO
8/7/15 19:58,@Live_Free_orDie @CoolCzech1 @moxiemom @TexasJew @bayareahausfrau @megynkelly @GOP @realDonaldTrump When Trump said he would then yes
8/7/15 19:58,@Deadline @megynkelly Shameful performance Ms. Kelly. You owe Trump an on air apology. Boycotting you and Fox News until you do.
8/7/15 19:58,Is Donald Trump The People's Champ? http:// fb.me/yxlXdr1b
8/7/15 19:58,"Donald Trump Wars With Fox News, Megyn Kelly http:// flip.it/sjz6M"
8/7/15 19:58,Sad to c a desperate former (marginal) star try to get attention. If u can judge someone by enemies then GO TRUMP ! https:// twitter.com/pattonoswalt/s tatus/629460537345060864 
8/7/15 19:58,Donald Trump Delivers 'Yooge' Ratings for Fox News http:// bit.ly/1gjXu3G via @adage
8/7/15 19:58,Donald Trump spars with Rand Paul as he says he will not rule out running as an independent http://www. dailykos.com/story/2015/08/ 07/1409526/-Donald-Trump-spars-with-Rand-Paul-as-he-says-he-will-not-rule-out-running-as-an-independent via @dailykos
8/7/15 19:58,@markfuller86 Hubs says Trump needs to be punched in the nose for getting on Megyn. He's team #TeamMegyn and I'm #TeamTrump .
8/7/15 19:58,@realDonaldTrump @ElvisFever @megynkelly @FoxNews You got this Mr. Trump Don't you dare hesitate. Good luck to you.
8/7/15 19:58,"Donald Trump is real as hell he throws caution to the wind and says whats on his mind. People love a person like that, he isnt hiding"
8/7/15 19:58,@WeNeedTrump @Change Trump gets skewered by cnn Republican talking heads.fox apparently doesn't want Trump .Let's hope the polls getbette
8/7/15 19:58,"My grandparents and I were talking about what a joke Donald Trump is and my grandma said ""I just want to shave his head."""
8/7/15 19:58,@LeahR77 @AppSame @megynkelly DONALD TRUMP CLEAN UP THAT SEWER CALLED A BORDER!!
8/7/15 19:58,CNN: The Donald Trump -Rosie O'Donnell feud: A timeline http:// cnn.it/1gjOStU so Rosie starts it
8/7/15 19:58,#TRUMP EVP @MichaelCohen212 joins us NEXT on #AC360
8/7/15 19:58,RT @GOPunplugged I hate how Barack Obama is SO ARROGANT. That's why I support DONALD TRUMP . #GOPDebate
8/7/15 19:58,"Just think, if Donald Trump becomes president some day your kid will come home with a textbook with, ""only Rosie O'Donnell"" in it."
8/7/15 19:58,Krusty the Klown + Mayor Quimby + Mr. Burns = trump
8/7/15 19:58,"I believe Donald Trump is the most immature candidate this run. He is acting like a baby because Fox News ""treated him badly"" #toupee"
8/7/15 19:58,"Support for #Trump is a tantrum. If you want a true rebellion, all you fake patriots need to get a real leader & fight with cogent arguments"
